DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60200428;Grinzinger Straße;Wien;90001;16.365.364;48.254.754
60200429;Donaustadtstr./Lange All.;Wien;90001;16.444.524;48.227.377
60200430;Großer Biberhaufen;Wien;90001;16.473.378;48.202.207
60200431;Großjedlersdorf;Wien;90001;16.408.573;48.276.503
60200432;Großmarktstraße;Wien;90001;16.367.008;48.146.524
60200434;Gruschaplatz;Wien;90001;16.282.638;48.195.393
60200435;Gräßlplatz;Wien;90001;16.397.326;48.176.682
60200436;Gumpendorfer Straße;Wien;90001;16.337.561;48.190.728
60200437;Grenzgasse;Wien;90001;16.329.683;48.193.285
60200438;Guneschgasse;Wien;90001;16.353.551;48.236.532
60200439;Gunoldstraße;Wien;90001;16.361.708;48.244.657
60200440;Guntherstraße;Wien;90001;16.326.764;48.202.374
60200441;Eßling, Stadtgrenze;Wien;90001;16.539.943;48.208.445
60200442;Gusenleithnergasse;Wien;90001;16.290.058;4.819.465
60200443;Gustav-Pick-Gasse;Wien;90001;16.326.126;48.241.983
60200444;Gutheil-Schoder-Gasse;Wien;90001;16.335.711;4.815.935
60200445;Gutraterplatz;Wien;90001;16.309.345;48.207.721
60200446;Gußhausstraße;Wien;90001;16.375.156;48.197.812
60200447;Gußriegelstraße;Wien;90001;16.358.833;4.816.633
60200448;Gymnasiumstraße;Wien;90001;16.344.748;4.823.001
60200449;Günselgasse;Wien;90001;16.254.862;48.216.556
60200450;Dornbach;Wien;90001;16.307.719;48.226.366
60200451;Gütenbachstraße;Wien;90001;16.241.343;48.138.073
60200453;Lusthaus;Wien;90001;16.439.843;48.191.093
60200454;Haberditzlgasse;Wien;90001;16.453.165;48.270.476
60200455;Haberlandtgasse;Wien;90001;16.489.933;48.218.831
60200456;Neulerchenf. Str/Haberlg.;Wien;90001;16.331.156;48.211.702
60200457;Habsburgergasse;Wien;90001;16.367.799;48.207.625
60200458;Beingasse;Wien;90001;16.332.279;48.199.405
60200459;Hadersdorfer Hauptstraße;Wien;90001;16.219.235;48.209.918
60200460;Hadersdorf;Wien;90001;16.223.583;48.210.379
60200461;Oberzellergasse;Wien;90001;16.394.964;48.191.866
60200462;Stammersdorfer Kellerg.;Wien;90001;16.403.426;48.307.272
60200463;11. Haidequerstraße;Wien;90001;16.463.263;48.175.359
60200464;7. Haidequerstraße;Wien;90001;16.442.323;48.179.126
60200465;Haidestraße;Wien;90001;16.426.692;48.179.516
60200466;Kaiserebersdf, Dreherstr.;Wien;90001;16.473.701;48.156.605
60200467;Eckpergasse;Wien;90001;16.316.047;48.233.325
60200468;Halteraugasse;Wien;90001;16.363.936;48.251.949
60200469;Halterlacken;Wien;90001;16.461.277;48.160.117
60200470;Hans-Mandl-Berufsschule;Wien;90001;16.338.603;48.181.528
60200471;Empergergasse;Wien;90001;16.414.179;48.286.307
60200472;Hütteldorfer Str./Lützowg;Wien;90001;16.294.891;48.197.243
60200473;Hardeggasse;Wien;90001;16.457.792;4.822.089
60200474;Hardtgasse;Wien;90001;16.349.042;48.237.059
60200475;Harrachgasse;Wien;90001;16.425.192;48.222.296
60200476;Hartlebengasse;Wien;90001;16.464.745;48.225.666
60200477;Haschafeld;Wien;90001;16.475.183;48.225.205
60200478;Haselbrunnerstraße;Wien;90001;16.251.143;48.137.233
60200479;Hasenleiten;Wien;90001;16.417.871;48.161.759
60200482;Haspelmeistergasse;Wien;90001;16.244.163;48.217.753
60200483;Haspingerplatz;Wien;90001;16.405.097;48.277.364
60200484;Geiselbergstraße;Wien;90001;1.640.719;48.175.389
60200485;Donaustadtstr./Deinleing.;Wien;90001;16.443.886;48.221.644
60200486;Prater, Hauptallee;Wien;90001;16.406.067;48.209.439
60200487;Hausfeldstraße;Wien;90001;16.487.041;48.233.535
60200488;Dreimarkstein;Wien;90001;16.287.498;48.258.421
60200489;Hawlicekgasse;Wien;90001;16.415.715;48.260.316
60200491;Heiligenstadt;Wien;90001;16.365.777;48.249.096
60200493;Heiligenstädter Brücke;Wien;90001;16.368.239;48.244.226
60200494;Taborstraße/Heinestraße;Wien;90001;16.382.333;48.222.284
60200495;Siemensstr./H.-v.-Buol-G.;Wien;90001;16.428.228;4.826.708
60200498;Helferstorferstr.;Wien;90001;16.365.436;48.213.917
60200499;Hellingstraße;Wien;90001;16.456.121;48.187.482
60200500;Dresdner Straße;Wien;90001;16.379.522;48.236.981
60200501;Henriettenplatz;Wien;90001;16.331.974;48.190.171
60200502;Herbeckstraße;Wien;90001;16.317.502;48.232.464
60200503;Heringgasse;Wien;90001;16.521.437;48.233.918
60200504;Speising, Hermesstraße;Wien;90001;16.284.022;481.682
60200505;Hernals;Wien;90001;16.314.879;48.223.236
60200506;Herrengasse;Wien;90001;16.365.849;48.209.487
60200507;Hernalser Gürtel;Wien;90001;16.340.903;4.821.518
60200508;Hernals, Wattgasse;Wien;90001;16.321.311;48.221.518
60200509;Hertlgasse;Wien;90001;16.280.464;48.215.251
60200510;Herzgasse;Wien;90001;16.365.679;48.172.435
60200511;Hetzendorf;Wien;90001;16.314.421;48.166.085
60200512;Freudenauer Hafenstr.;Wien;90001;16.465.347;48.183.086
60200513;Hetzgasse;Wien;90001;16.392.933;48.208.397
60200514;Heuberg;Wien;90001;16.283.411;48.226.043
60200515;Heuberggasse;Wien;90001;16.297.622;48.228.783
60200516;Heudörfelgasse;Wien;90001;16.264.052;48.153.117
60200517;Schönbr S/Kettenbrückeng.;Wien;90001;16.360.989;48.194.938
60200520;Hietzing;Wien;90001;16.303.865;48.187.793
60200521;Obere Waldandacht;Wien;90001;16.273.592;48.253.044
60200523;Hillerstraße;Wien;90001;16.407.783;48.221.129
60200524;Himberger Straße;Wien;90001;16.382.639;48.143.324
60200525;Himmelmutterweg;Wien;90001;16.296.041;48.230.662
60200526;Himmelstraße;Wien;90001;1.633.748;48.257.236
60200527;Hintere Zollamtsstraße;Wien;90001;16.387.058;48.211.157
60200528;Am Krautgarten;Wien;90001;16.461.187;48.234.797
60200529;Hirschengasse;Wien;90001;16.349.302;48.193.249
60200530;Hirschstetten Ort;Wien;90001;16.466.245;48.234.827
60200531;Blumengtn. Hirschstetten;Wien;90001;16.471.877;48.235.886
60200532;Hirschstetten;Wien;90001;16.468.239;48.232.661
60200533;Fuchsienweg;Wien;90001;16.492.628;48.258.522
60200534;Hütteldf. Str/Hochsatzeng;Wien;90001;16.277.401;48.198.009
60200535;Hoefftgasse;Wien;90001;16.467.979;48.155.826
60200536;Hoferstiege;Wien;90001;16.271.796;48.139.092
60200537;Hofherr-Schrantz-Gasse;Wien;90001;16.371.985;48.283.067
60200538;Hofmannsthalgasse;Wien;90001;16.399.563;48.185.164
60200539;Hofwiesengasse;Wien;90001;16.287.229;48.170.159
60200540;Hohe Warte;Wien;90001;16.355.114;48.251.046
60200541;Hohe-Wand-Wiese;Wien;90001;16.201.745;48.229.555
60200542;Hohenbergstraße;Wien;90001;16.325.919;48.174.149
60200543;Hohenfelsplatz;Wien;90001;16.316.837;48.174.029
60200544;Hoher Markt;Wien;90001;16.372.057;48.211.271
60200545;Hollergasse;Wien;90001;1.632.459;48.186.314
60200546;Kollarzgasse;Wien;90001;16.425.506;4.828.541
60200547;Holubstraße;Wien;90001;16.394.559;48.231.805
60200548;Hopfengasse;Wien;90001;16.391.739;48.269.197
60200549;Horeischygasse;Wien;90001;16.276.727;48.183.493
60200550;Hosnedlgasse;Wien;90001;16.461.798;48.254.982
60200551;Hoßplatz;Wien;90001;16.408.079;48.254.982
60200552;Hubermanngasse;Wien;90001;16.331.821;48.140.824
60200553;Hubert-Gsur-Gasse;Wien;90001;16.388.981;48.146.327
60200554;Hubertusdamm;Wien;90001;16.392.188;48.250.765
60200555;Huflattichweg;Wien;90001;16.531.013;4.824.708
60200556;Huglgasse;Wien;90001;16.325.057;48.198.147
60200557;Hugo-Wolf-Park;Wien;90001;16.332.441;48.238.872
60200558;Unter St. Veit, Hummelg.;Wien;90001;16.281.866;48.185.679
60200559;Husarenweg;Wien;90001;16.464.808;4.820.271
60200560;Hütteldorf;Wien;90001;1.626.107;48.197.387
60200561;Pelargonienweg;Wien;90001;16.495.539;48.256.746
60200562;Hütteldorfer Friedhof;Wien;90001;16.244.487;4.820.435
60200563;Hüttenbrennergasse;Wien;90001;16.395.009;48.175.976
60200564;Hüttergasse;Wien;90001;16.227.015;48.213.234
60200565;Hämmerlegasse;Wien;90001;16.394.272;48.138.822
60200566;Hänflingweg;Wien;90001;16.257.539;48.218.286
60200567;Hänischgasse;Wien;90001;16.542.889;48.231.716
60200568;Häußlergasse;Wien;90001;16.439.358;48.238.435
60200569;Höchstädtplatz;Wien;90001;16.376.907;48.239.243
60200570;Hödlgasse;Wien;90001;16.295.475;4.814.918
60200571;Hörtengasse;Wien;90001;16.444.236;4.816.246
60200572;Senekowitschgasse;Wien;90001;16.459.238;48.254.132
60200574;Illgasse;Wien;90001;16.447.919;48.287.933
60200575;Liesing Industriegel. Süd;Wien;90001;16.302.087;48.128.444
60200576;Ind.-gelände Liesing West;Wien;90001;16.298.026;48.133.103
60200577;Innocentiagasse;Wien;90001;16.262.435;48.190.608
60200578;Innstraße;Wien;90001;1.638.678;48.230.519
60200579;Invalidensiedlung;Wien;90001;16.536.439;48.261.423
60200580;Inzersdorf Friedhof;Wien;90001;16.350.003;48.147.795
60200581;Inzersdorf, Großmarkt;Wien;90001;16.357.504;48.135.812
60200582;Blumental;Wien;90001;16.369.101;48.138.498
60200585;Inzersdorf Lokalbahn;Wien;90001;16.334.408;48.149.953
60200586;Inzersdorf, Zetschegasse;Wien;90001;16.330.285;48.138.876
60200587;Iselgasse;Wien;90001;16.456.381;48.281.531
60200588;Oleandergasse;Wien;90001;16.497.641;48.255.436
60200589;Jagdschloßgasse;Wien;90001;16.283.626;48.177.138
60200590;Jahngasse;Wien;90001;16.357.207;48.183.194
60200591;Jedlersdorf;Wien;90001;16.396.886;48.273.179
60200592;Obachgasse;Wien;90001;1.646.479;4.826.046
60200593;Trillergasse;Wien;90001;16.403.183;48.273.849
60200594;Jeneweingasse;Wien;90001;16.385.217;48.266.099
60200595;Jenbachgasse;Wien;90001;1.626.628;48.166.822
60200596;Scheedgasse;Wien;90001;16.487.571;48.240.571
60200597;Joachimsthalerplatz;Wien;90001;16.304.925;48.208.846
60200598;Jochbergengasse;Wien;90001;16.400.749;48.279.977
60200599;Jochen-Rindt-Straße;Wien;90001;16.354.288;48.146.159
60200600;Johann-Friedl-Gasse;Wien;90001;16.407.262;48.137.071
60200601;Johannes-Krawarik-Gasse;Wien;90001;1.630.868;48.213.791
60200602;Johann-Nepomuk-Berger-Pl.;Wien;90001;16.325.461;48.213.102
60200604;Johann-Strauß-Gasse;Wien;90001;1.636.611;48.189.913
60200605;Johanneskapelle;Wien;90001;16.418.347;48.132.371
60200606;Johnstraße;Wien;90001;1.631.964;48.197.674
60200607;Josef-Baumann-Gasse;Wien;90001;16.430.294;48.251.267
60200608;Josef-Enslein-Platz;Wien;90001;16.371.814;48.151.835
60200609;Josef-Gall-Gasse;Wien;90001;16.397.281;48.209.912
60200610;Josef-Meder-Gasse;Wien;90001;16.294.244;48.129.979
60200611;Josef-Melichar-Gasse;Wien;90001;16.401.045;48.246.021
60200612;Josef-Ressel-Straße;Wien;90001;16.233.572;48.211.217
60200613;Josef-Österreicher-Gasse;Wien;90001;16.301.718;48.147.316
60200614;Elisabethwiese;Wien;90001;16.334.273;48.281.005
60200615;Josefstädter Straße;Wien;90001;1.633.916;48.211.384
60200616;Inzersdf.Str./Ettenreichg;Wien;90001;16.375.614;4.817.074
60200617;Julius-Ficker-Straße;Wien;90001;1.644.827;48.267.056
60200618;Julius-Payer-Gasse;Wien;90001;16.420.224;48.233.954
60200619;Julius-Raab-Platz;Wien;90001;16.382.845;48.211.331
60200620;Jungstraße;Wien;90001;16.405.932;48.220.962
60200621;Jura-Soyfer-Gasse;Wien;90001;16.392.826;48.149.353
60200622;Justgasse;Wien;90001;16.421.877;48.275.953
60200623;Jüptnergasse;Wien;90001;16.440.526;48.256.154
60200624;In der Au;Wien;90001;16.484.121;48.209.792
60200625;Jägerwaldsiedlung;Wien;90001;16.246.239;48.223.996
60200627;Kagran;Wien;90001;16.433.699;48.243.646
60200628;Hagedornweg;Wien;90001;16.492.557;48.232.673
60200630;Kagraner Anger;Wien;90001;16.448.773;48.239.518
60200631;Kagraner Brücke;Wien;90001;16.430.169;48.239.362
60200632;Kagraner Friedhof;Wien;90001;16.446.123;48.253.708
60200633;Kagraner Platz;Wien;90001;16.443.302;48.250.304
60200634;Kahlenberg;Wien;90001;16.336.959;4.827.627
60200635;Kahlenbergerdorf;Wien;90001;16.356.848;48.274.339
60200636;Korbweidenweg;Wien;90001;16.470.745;48.203.518
60200637;Kaiser-Franz-Josef-Str.;Wien;90001;16.266.765;48.135.896
60200638;Kaiserebersdorfer Frhf.;Wien;90001;16.453.929;48.158.661
60200639;Kaiserebersdorf, Zinnerg.;Wien;90001;16.470.736;48.160.009
60200640;Angelibad;Wien;90001;1.640.277;48.247.205
60200641;Kaisermühlen-VIC;Wien;90001;16.415.499;48.232.338
60200642;Kaisermühlenstraße;Wien;90001;16.440.948;48.213.252
60200643;Kaiserstraße;Wien;90001;16.341.595;48.196.501
60200644;Burggasse/Kaiserstraße;Wien;90001;16.340.032;4.820.432
60200645;Neustiftgasse/Kaiserstr.;Wien;90001;16.339.681;48.206.026
60200646;Westbahnstr./Kaiserstr.;Wien;90001;16.340.526;48.201.836
60200647;Kalksburger Kirchenplatz;Wien;90001;16.245.313;48.137.659
60200648;Kammerergasse;Wien;90001;16.318.113;48.244.878
60200649;Kanalstraße;Wien;90001;16.456.031;48.212.612
60200650;Wulzendorfstr./Kapellenw.;Wien;90001;16.468.356;48.215.311
60200651;Kapellergasse;Wien;90001;16.483.546;48.248.845
60200652;Kappgasse;Wien;90001;16.422.416;4.818.638
60200653;Kardinal-Nagl-Platz;Wien;90001;16.400.533;48.197.333
60200654;Karl-Meißl-Straße;Wien;90001;16.373.458;48.228.359
60200655;Karl-Schwed-Gasse;Wien;90001;16.277.015;48.149.353
60200657;Karlsplatz;Wien;90001;16.368.948;48.200.955
60200658;Arsenalsteg;Wien;90001;16.388.181;48.180.834
60200659;Karmeliterplatz;Wien;90001;16.380.348;4.821.576
60200660;Karthäuserstraße;Wien;90001;16.323.889;48.250.543
60200661;Kaserngasse;Wien;90001;16.259.031;48.148.832
60200662;Haus des Meeres;Wien;90001;16.354.045;48.197.644
60200663;Kellerberggasse;Wien;90001;16.304.943;48.125.818
60200664;Kellermanngasse;Wien;90001;16.351.566;48.205.308
60200665;Kempfengerngasse;Wien;90001;16.296.149;48.219.956
60200666;Keplerplatz;Wien;90001;16.376.539;48.178.132
60200667;Dreherstraße/Hoefftgasse;Wien;90001;16.471.976;48.154.903
60200668;Kerbelgasse;Wien;90001;16.249.751;48.217.352
60200669;Familienplatz;Wien;90001;1.631.893;48.213.527
60200670;Kettenbrückengasse;Wien;90001;16.358.995;48.196.818
60200671;Ketzergasse/Lemböckgasse;Wien;90001;16.307.234;48.127.778
60200672;Keylwerthgasse;Wien;90001;16.288.432;4.825.089
60200673;Khevenhüllerstraße;Wien;90001;16.307.063;48.243.496
60200674;Khleslplatz;Wien;90001;16.321.859;48.162.615
60200675;Kiefernplatz;Wien;90001;16.457.819;48.218.597
60200676;Kierischitzweg;Wien;90001;16.457.172;48.199.997
60200677;Kinskygasse/Rossakgasse;Wien;90001;16.331.102;48.146.321
60200679;Kirchfeldgasse;Wien;90001;1.630.851;48.159.464
60200680;Kirchstetterngasse;Wien;90001;16.332.091;48.206.865
60200681;Jungbauerweg;Wien;90001;16.346.194;48.154.981
60200682;Kirschenallee;Wien;90001;16.519.533;48.214.485
60200683;Campingplatz Kleehäufel;Wien;90001;16.445.638;48.208.176
60200684;Klebindergraben;Wien;90001;16.452.995;4.816.056
60200685;Klederinger Straße;Wien;90001;16.423.314;4.813.143
60200686;Kleiner Ring;Wien;90001;16.259.992;48.166.887
60200687;Kleingartenv. Hackenberg;Wien;90001;16.311.007;48.248.348
60200688;Kleistgasse;Wien;90001;16.390.607;48.193.542
60200689;Kliebergasse;Wien;90001;16.364.466;48.182.804
60200690;Klimtgasse;Wien;90001;16.301.126;48.172.741
60200692;Klosterneuburger Straße;Wien;90001;16.365.158;48.237.244
60200693;Lehenstraße;Wien;90001;16.522.704;48.230.932
60200694;Knotzenbachgasse;Wien;90001;1.629.314;4.814.553
60200695;Knödelhüttenstraße;Wien;90001;1.623.898;48.220.782
60200696;Kohlgasse;Wien;90001;16.351.809;48.187.883
60200697;Kolbegasse;Wien;90001;16.360.576;48.144.475
60200698;Kollburggasse;Wien;90001;16.300.991;48.218.352
60200699;Koloniestraße;Wien;90001;16.393.266;48.265.824
60200700;Inzersdorf, Slamastraße;Wien;90001;1.634.146;48.138.678
60200701;Konstanziagasse;Wien;90001;16.457.792;48.228.119
60200702;Hauffgasse;Wien;90001;16.412.777;48.177.701
60200703;Dirmhirngasse;Wien;90001;16.282.647;48.135.926
60200704;Panikengasse;Wien;90001;1.632.432;4.820.805
60200705;Thaliastraße U/Koppstr.;Wien;90001;16.336.735;4.820.617
60200706;Korbergasse;Wien;90001;16.339.322;48.186.152
60200707;Korbgasse;Wien;90001;16.275.074;48.136.886
60200708;Kornauthgasse;Wien;90001;16.366.873;48.160.914
60200709;Jakov-Lind-Straße;Wien;90001;16.396.419;48.224.331
60200710;Klinik Hietzing;Wien;90001;16.279.045;48.169.134
60200711;KGV Alsrückenweg;Wien;90001;16.307.459;48.231.961
60200712;Mariahilfer Str./Geibelg.;Wien;90001;16.331.713;48.191.716
60200713;Krapfenwaldgasse;Wien;90001;16.324.356;48.268.742
60200714;Kratzlgasse;Wien;90001;16.330.006;48.241.415
60200715;Krausegasse;Wien;90001;16.420.404;48.174.538
60200716;Kraygasse;Wien;90001;16.449.267;48.248.539
60200717;Kreilplatz;Wien;90001;16.366.703;48.254.437
60200718;Krenngasse;Wien;90001;1.632.088;48.229.406
60200719;Röntgengasse;Wien;90001;16.286.106;48.225.474
60200720;Podhagskygasse;Wien;90001;16.499.545;48.240.679
60200721;Kronawettergasse;Wien;90001;16.396.104;48.155.029
60200722;Kronfußgasse;Wien;90001;16.359.399;48.139.457
60200723;Krottenbachstraße;Wien;90001;16.340.948;4.824.005
60200724;Inzersdorf, Kolpingstraße;Wien;90001;16.342.295;48.141.202
60200725;Kugelfanggasse;Wien;90001;16.398.386;48.246.242
60200726;Kugelmanngasse;Wien;90001;16.303.847;48.141.106
60200727;Kundratstraße;Wien;90001;16.355.456;48.175.814
60200728;Kunerolgasse;Wien;90001;16.301.907;48.154.244
60200729;Kurpark Nordeingang;Wien;90001;1.640.153;48.151.937
60200730;Kurzbauergasse;Wien;90001;16.396.024;48.211.863
60200732;Kutschkergasse;Wien;90001;16.344.829;48.226.186
60200733;Pens.-Wohnhs. Prater;Wien;90001;16.418.239;48.213.713
60200734;Kärntner Straße;Wien;90001;16.370.502;48.203.548
60200735;Oberlaa, Friedhof;Wien;90001;16.404.818;48.138.216
60200736;Kölblgasse;Wien;90001;16.385.711;48.191.129
60200737;Stiegengasse;Wien;90001;16.357.261;4.819.853
60200740;Lainzer Tor;Wien;90001;16.257.458;48.166.905
60200741;Lamezanstraße;Wien;90001;1.633.695;48.140.512
60200742;Landesgerichtsstraße;Wien;90001;16.356.938;48.214.497
60200743;Mitte-Landstraße;Wien;90001;16.384.588;48.206.044
60200744;Lafitegasse;Wien;90001;16.268.175;48.176.209
60200745;Landwehrstraße;Wien;90001;16.470.422;48.168.787
60200746;Industriestr./Lange Allee;Wien;90001;16.440.355;4.822.694
60200747;Lange Gasse;Wien;90001;16.350.955;48.214.976
60200748;Langfeldgasse;Wien;90001;16.443.751;48.269.866
60200749;Langobardenstraße;Wien;90001;16.454.738;48.224.493
60200750;Langsulzgasse;Wien;90001;16.400.129;48.158.085
60200751;Lannesstraße;Wien;90001;16.510.415;48.214.689
60200752;Lassallestraße;Wien;90001;16.402.483;48.223.589
60200753;Laudongasse;Wien;90001;16.349.006;48.213.246
60200754;Laurentiusplatz;Wien;90001;16.308.312;48.201.931
60200755;Laurenzgasse;Wien;90001;16.362.247;48.185.116
60200757;Pulkaugasse;Wien;90001;16.452.995;48.282.858
60200758;Lavantgasse/Schule;Wien;90001;16.450.012;48.282.177
60200759;Schönbrunner Allee;Wien;90001;16.325.156;48.135.974
60200760;Laxenburger Str/Troststr.;Wien;90001;16.370.574;48.169.092
60200761;Laxenburger Str./Raxstr.;Wien;90001;16.368.311;48.164.988
60200762;Lazarettgasse;Wien;90001;16.351.728;48.218.986
60200763;St. Marx/Leberstraße;Wien;90001;16.399.608;48.187.602
60200764;Lebingergasse;Wien;90001;16.290.445;48.203.344
60200765;Lechnerstraße;Wien;90001;1.640.507;48.196.608
60200766;Rosenbergstraße;Wien;90001;16.528.444;48.217.735
60200767;Himmelteich;Wien;90001;1.652.053;48.225.295
60200768;Leibenfrostgasse;Wien;90001;16.362.921;48.189.961
60200769;Leopoldau;Wien;90001;16.449.842;48.277.729
60200770;Wehrbrücklstr./Gernotg.;Wien;90001;16.529.316;48.219.866
60200771;Leopoldauer Platz;Wien;90001;1.644.093;48.263.402
60200772;Resedaweg;Wien;90001;16.495.135;48.233.876
60200773;Leopoldauer Straße;Wien;90001;16.435.864;48.262.786
60200774;Leopoldigasse;Wien;90001;16.291.738;48.141.711
60200775;Leopoldsberg;Wien;90001;16.344.442;48.278.996
60200776;Leopoldsdorfer Straße;Wien;90001;16.399.626;48.137.965
60200777;Auerspergstraße;Wien;90001;16.355.734;48.206.865
60200778;Langobardenstr./Kapellenw;Wien;90001;16.470.305;48.218.795
60200780;Leyserstraße;Wien;90001;16.302.383;48.198.123
60200781;Leystraße;Wien;90001;16.377.204;48.243.784
60200782;Lichtensterngasse;Wien;90001;16.330.698;48.160.123
60200783;Thaliastraße/Haberlgasse;Wien;90001;16.330.006;48.209.876
60200784;Liebknechtgasse;Wien;90001;16.306.794;48.222.625
60200785;Tillmanngasse;Wien;90001;16.458.564;48.258.744
60200786;Liechtenwerder Platz;Wien;90001;16.356.201;48.232.751
60200787;Lieglerstraße;Wien;90001;16.542.126;4.821.433
60200788;Liesing;Wien;90001;16.284.004;48.134.805
60200789;Liesing Bad;Wien;90001;16.281.444;48.132.335
60200790;Liesing Feuerwache;Wien;90001;16.289.421;48.134.182
60200791;Liesing Friedhof;Wien;90001;16.294.253;48.133.576
60200792;Moeringgasse;Wien;90001;1.633.422;48.204.057
60200793;Liesing Schulzentrum;Wien;90001;16.280.392;4.814.062
60200794;Sebastianbrücke;Wien;90001;16.414.475;48.134.601
60200796;Liesinger-Flur-Gasse;Wien;90001;16.305.833;48.136.658
60200797;Jedleseer Friedhof;Wien;90001;16.383.627;48.270.219
60200798;Lilienthalgasse;Wien;90001;16.391.047;48.178.617
60200799;Lindauergasse;Wien;90001;16.258.959;48.144.792
60200800;Lindenbauergasse;Wien;90001;16.432.289;48.170.129
60200801;Linienamt;Wien;90001;16.319.182;48.156.689
60200803;Linnéplatz;Wien;90001;16.337.777;48.237.023
60200804;Lisztstraße;Wien;90001;16.378.614;48.199.057
