Migrationshintergrund in Wien gemeldeter Personen nach Geschlecht und Wiener Zaehlbezirk|Migration background of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_ROU;POP_HUN;POP_SYR;POP_RUS;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;91200;91202;1;8527;833;606;134;402;337;132;94;32;42;1528;4387;20150101
AT1;AT13;AT130;91200;91203;1;2569;176;267;28;64;59;22;17;9;33;446;1448;20150101
AT1;AT13;AT130;91200;91204;1;4654;391;271;132;185;146;177;92;44;29;888;2299;20150101
AT1;AT13;AT130;91200;91205;1;4082;299;251;103;129;144;62;40;25;30;707;2292;20150101
AT1;AT13;AT130;91200;91206;1;4650;377;185;234;266;176;89;71;28;25;829;2370;20150101
AT1;AT13;AT130;91200;91207;1;3037;168;208;48;49;68;38;21;7;16;391;2023;20150101
AT1;AT13;AT130;91200;91208;1;2130;170;140;39;84;93;46;28;3;18;308;1201;20150101
AT1;AT13;AT130;91200;91209;1;3921;220;410;27;52;95;46;14;9;16;659;2373;20150101
AT1;AT13;AT130;91200;91210;1;4736;192;233;100;101;167;69;94;15;9;649;3107;20150101
AT1;AT13;AT130;91200;91211;1;4263;143;100;105;53;56;36;52;11;11;412;3284;20150101
AT1;AT13;AT130;91300;91301;1;218;10;0;10;5;3;5;6;0;0;22;157;20150101
AT1;AT13;AT130;91300;91302;1;2802;44;37;185;38;8;18;29;1;29;318;2095;20150101
AT1;AT13;AT130;91300;91303;1;4205;118;51;190;90;44;51;110;6;34;569;2942;20150101
AT1;AT13;AT130;91300;91304;1;4645;77;47;196;105;29;52;75;1;11;499;3553;20150101
AT1;AT13;AT130;91300;91305;1;1997;37;15;82;29;18;24;19;2;16;187;1568;20150101
AT1;AT13;AT130;91300;91306;1;1109;17;7;43;22;5;6;9;4;7;128;861;20150101
AT1;AT13;AT130;91300;91307;1;1450;50;35;30;28;20;19;20;2;11;164;1071;20150101
AT1;AT13;AT130;91300;91308;1;3165;55;43;115;36;24;27;32;48;26;332;2427;20150101
AT1;AT13;AT130;91300;91309;1;2220;74;41;39;37;18;22;25;3;9;201;1751;20150101
AT1;AT13;AT130;91300;91310;1;96;0;0;7;2;5;0;0;0;1;4;77;20150101
AT1;AT13;AT130;91300;91311;1;2062;5;2;79;16;6;7;13;3;5;117;1809;20150101
AT1;AT13;AT130;91400;91401;1;3543;263;107;127;108;93;38;48;6;12;508;2233;20150101
AT1;AT13;AT130;91400;91402;1;4316;465;300;115;258;171;105;67;10;29;697;2099;20150101
AT1;AT13;AT130;91400;91403;1;4255;216;100;164;145;67;48;55;17;27;545;2871;20150101
AT1;AT13;AT130;91400;91404;1;9441;686;378;194;373;320;186;113;39;45;1285;5822;20150101
AT1;AT13;AT130;91400;91405;1;2078;78;67;45;26;22;13;10;13;8;147;1649;20150101
AT1;AT13;AT130;91400;91406;1;5672;284;166;149;163;135;93;78;18;37;702;3847;20150101
AT1;AT13;AT130;91400;91407;1;1411;106;93;13;32;46;17;4;2;7;163;928;20150101
AT1;AT13;AT130;91400;91408;1;1888;63;34;47;15;18;17;10;11;6;173;1494;20150101
AT1;AT13;AT130;91400;91409;1;138;7;3;2;2;0;0;1;0;0;9;114;20150101
AT1;AT13;AT130;91400;91410;1;3834;92;84;127;55;54;32;43;2;14;445;2886;20150101
AT1;AT13;AT130;91400;91411;1;3100;19;12;97;20;9;14;17;2;11;190;2709;20150101
AT1;AT13;AT130;91400;91412;1;3069;47;34;90;46;20;22;28;3;9;252;2518;20150101
AT1;AT13;AT130;91500;91501;1;5293;412;340;150;191;178;104;92;46;28;841;2911;20150101
AT1;AT13;AT130;91500;91502;1;5337;534;360;173;287;223;120;101;58;23;1225;2233;20150101
AT1;AT13;AT130;91500;91503;1;6408;645;395;214;253;248;193;124;57;49;1490;2740;20150101
AT1;AT13;AT130;91500;91504;1;4109;382;304;117;185;150;105;76;34;42;952;1762;20150101
AT1;AT13;AT130;91500;91505;1;5434;453;365;148;181;208;106;89;17;44;952;2871;20150101
AT1;AT13;AT130;91500;91506;1;7312;836;505;205;423;296;250;95;32;41;1307;3322;20150101
AT1;AT13;AT130;91500;91507;1;4167;311;252;82;166;146;69;51;20;18;553;2499;20150101
AT1;AT13;AT130;91600;91601;1;6956;625;596;222;247;228;191;97;47;42;1372;3289;20150101
AT1;AT13;AT130;91600;91602;1;4406;519;369;130;281;184;139;85;33;16;968;1682;20150101
AT1;AT13;AT130;91600;91603;1;6227;513;492;92;169;182;87;44;21;25;865;3737;20150101
AT1;AT13;AT130;91600;91604;1;4079;305;289;102;133;142;105;32;19;11;601;2340;20150101
AT1;AT13;AT130;91600;91605;1;7930;860;356;209;364;283;199;154;33;16;1280;4176;20150101
AT1;AT13;AT130;91600;91606;1;5013;364;360;100;181;136;51;21;27;18;607;3148;20150101
AT1;AT13;AT130;91600;91607;1;5206;413;326;119;218;143;72;39;18;24;642;3192;20150101
AT1;AT13;AT130;91600;91608;1;1545;41;56;25;10;17;7;7;2;4;86;1290;20150101
AT1;AT13;AT130;91600;91609;1;2564;19;13;62;28;19;6;16;5;7;126;2263;20150101
AT1;AT13;AT130;91600;91610;1;5618;741;605;141;361;223;176;98;30;34;1211;1998;20150101
AT1;AT13;AT130;91700;91701;1;5324;473;252;180;319;175;146;90;19;25;884;2761;20150101
AT1;AT13;AT130;91700;91702;1;7261;738;392;277;382;231;148;94;56;60;1297;3586;20150101
AT1;AT13;AT130;91700;91703;1;8791;809;423;198;362;297;122;186;18;36;1344;4996;20150101
AT1;AT13;AT130;91700;91704;1;1653;35;16;73;14;21;15;16;0;7;146;1310;20150101
AT1;AT13;AT130;91700;91705;1;2959;89;53;82;33;18;24;24;2;8;307;2319;20150101
AT1;AT13;AT130;91700;91706;1;1199;42;12;51;14;8;3;10;2;6;133;918;20150101
AT1;AT13;AT130;91800;91801;1;903;12;5;69;5;0;3;7;1;15;128;658;20150101
AT1;AT13;AT130;91800;91802;1;6372;243;162;359;161;91;68;77;27;28;999;4157;20150101
AT1;AT13;AT130;91800;91803;1;7112;486;227;348;336;156;137;112;20;36;1297;3957;20150101
AT1;AT13;AT130;91800;91804;1;4228;119;43;173;74;54;45;50;15;26;523;3106;20150101
AT1;AT13;AT130;91800;91805;1;4082;56;34;222;37;19;35;53;8;63;557;2998;20150101
AT1;AT13;AT130;91900;91901;1;2718;54;44;123;39;18;25;41;7;21;395;1951;20150101
AT1;AT13;AT130;91900;91902;1;4458;240;173;90;112;76;73;61;21;26;747;2839;20150101
AT1;AT13;AT130;91900;91903;1;126;1;6;2;1;0;2;0;1;1;37;75;20150101
AT1;AT13;AT130;91900;91904;1;6435;200;153;280;145;78;78;91;27;52;1164;4167;20150101
AT1;AT13;AT130;91900;91905;1;3244;75;53;142;45;34;41;43;14;44;511;2242;20150101
AT1;AT13;AT130;91900;91906;1;2422;23;15;108;13;15;10;27;13;31;360;1807;20150101
AT1;AT13;AT130;91900;91907;1;1306;14;8;61;17;7;9;16;0;29;138;1007;20150101
AT1;AT13;AT130;91900;91908;1;5789;170;124;168;139;51;35;63;24;46;817;4152;20150101
AT1;AT13;AT130;91900;91909;1;1892;39;65;97;30;11;20;48;9;27;368;1178;20150101
AT1;AT13;AT130;91900;91910;1;3996;36;40;165;40;20;21;50;14;67;492;3051;20150101
AT1;AT13;AT130;92000;92001;1;4011;268;393;46;96;137;46;22;10;33;581;2379;20150101
AT1;AT13;AT130;92000;92002;1;7709;701;710;125;261;230;217;76;41;66;1487;3795;20150101
AT1;AT13;AT130;92000;92003;1;6686;585;568;234;189;212;163;78;40;71;1232;3314;20150101
AT1;AT13;AT130;92000;92004;1;4614;280;350;83;109;125;50;64;9;37;931;2576;20150101
AT1;AT13;AT130;92000;92005;1;5770;479;528;175;228;160;214;118;53;56;1233;2526;20150101
AT1;AT13;AT130;92000;92006;1;4202;270;469;81;94;110;82;44;23;45;686;2298;20150101
AT1;AT13;AT130;92000;92007;1;6246;415;548;93;151;168;75;59;31;59;956;3691;20150101
AT1;AT13;AT130;92000;92008;1;2774;291;228;71;107;97;73;29;5;9;495;1369;20150101
AT1;AT13;AT130;92100;92101;1;658;17;2;10;7;3;2;3;0;0;15;599;20150101
AT1;AT13;AT130;92100;92102;1;3408;60;35;64;108;61;15;18;1;8;325;2713;20150101
AT1;AT13;AT130;92100;92103;1;3111;47;47;55;75;28;25;17;6;6;270;2535;20150101
AT1;AT13;AT130;92100;92104;1;1967;46;23;21;21;9;38;13;2;28;205;1561;20150101
AT1;AT13;AT130;92100;92105;1;8769;326;531;75;134;99;118;30;14;112;1192;6138;20150101
AT1;AT13;AT130;92100;92106;1;424;37;5;7;6;3;6;5;3;0;45;307;20150101
AT1;AT13;AT130;92100;92107;1;2085;89;46;53;43;38;23;34;3;10;242;1504;20150101
AT1;AT13;AT130;92100;92108;1;1237;28;33;12;27;15;7;8;3;7;110;987;20150101
AT1;AT13;AT130;92100;92109;1;3309;104;80;49;118;35;34;20;8;22;291;2548;20150101
AT1;AT13;AT130;92100;92110;1;2637;108;83;38;60;58;32;6;10;28;306;1908;20150101
AT1;AT13;AT130;92100;92111;1;2326;70;35;47;81;42;37;17;21;9;350;1617;20150101
AT1;AT13;AT130;92100;92112;1;3926;173;295;42;108;44;32;13;9;38;448;2724;20150101
AT1;AT13;AT130;92100;92113;1;2361;41;20;73;34;11;18;8;0;9;180;1967;20150101
AT1;AT13;AT130;92100;92114;1;2431;81;78;31;46;23;48;11;0;11;232;1870;20150101
AT1;AT13;AT130;92100;92115;1;2111;47;62;37;48;25;12;31;0;19;194;1636;20150101
AT1;AT13;AT130;92100;92116;1;1554;12;4;36;17;3;17;5;0;2;73;1385;20150101
AT1;AT13;AT130;92100;92117;1;3159;180;182;32;93;50;34;18;4;48;410;2108;20150101
AT1;AT13;AT130;92100;92118;1;3661;190;172;59;115;65;66;34;21;65;532;2342;20150101
AT1;AT13;AT130;92100;92119;1;1629;54;45;15;46;29;26;16;3;10;225;1160;20150101
AT1;AT13;AT130;92100;92120;1;1011;56;44;16;65;43;15;10;8;2;156;596;20150101
AT1;AT13;AT130;92100;92121;1;3157;223;116;48;118;59;68;65;18;21;553;1868;20150101
AT1;AT13;AT130;92100;92122;1;4189;160;166;89;109;71;64;58;24;34;746;2668;20150101
AT1;AT13;AT130;92100;92123;1;5078;249;141;106;223;110;114;82;11;97;854;3091;20150101
AT1;AT13;AT130;92100;92124;1;1981;42;45;40;84;38;20;19;4;12;253;1424;20150101
AT1;AT13;AT130;92100;92125;1;2154;45;40;49;57;33;34;16;5;4;273;1598;20150101
AT1;AT13;AT130;92100;92126;1;3559;115;121;70;73;67;31;35;2;28;437;2580;20150101
AT1;AT13;AT130;92100;92127;1;833;9;5;21;7;4;6;9;0;18;140;614;20150101
AT1;AT13;AT130;92100;92128;1;163;19;12;4;8;11;2;4;0;0;43;60;20150101
AT1;AT13;AT130;92100;92129;1;107;0;0;1;1;0;0;0;0;0;3;102;20150101
AT1;AT13;AT130;92100;92130;1;14;0;1;0;2;0;0;0;1;0;4;6;20150101
AT1;AT13;AT130;92200;92201;1;1071;11;24;16;17;7;13;13;13;6;125;826;20150101
AT1;AT13;AT130;92200;92202;1;2447;52;24;43;34;27;23;10;2;7;310;1915;20150101
AT1;AT13;AT130;92200;92203;1;710;20;5;16;5;5;2;7;0;0;62;588;20150101
AT1;AT13;AT130;92200;92204;1;1990;27;19;37;46;10;19;12;3;6;112;1699;20150101
AT1;AT13;AT130;92200;92205;1;2877;38;25;63;52;16;16;23;2;9;242;2391;20150101
AT1;AT13;AT130;92200;92206;1;5590;155;210;68;137;49;39;16;4;12;585;4315;20150101
AT1;AT13;AT130;92200;92207;1;2316;27;11;45;47;19;24;17;6;13;216;1891;20150101
AT1;AT13;AT130;92200;92208;1;8247;300;331;113;237;183;149;46;25;54;1498;5311;20150101
AT1;AT13;AT130;92200;92209;1;6686;240;322;120;152;70;72;32;18;51;1040;4569;20150101
AT1;AT13;AT130;92200;92210;1;3734;67;64;74;82;66;50;25;10;41;768;2487;20150101
AT1;AT13;AT130;92200;92211;1;5066;161;111;93;165;69;79;65;5;88;730;3500;20150101
AT1;AT13;AT130;92200;92212;1;1687;58;92;24;33;17;8;11;2;15;300;1127;20150101
AT1;AT13;AT130;92200;92213;1;3143;129;84;48;65;41;27;27;4;16;473;2229;20150101
AT1;AT13;AT130;92200;92214;1;2355;49;31;33;32;8;13;5;2;4;143;2035;20150101
AT1;AT13;AT130;92200;92215;1;4040;174;225;52;82;41;40;18;9;27;481;2891;20150101
AT1;AT13;AT130;92200;92216;1;685;24;25;12;9;7;2;8;0;0;82;516;20150101
AT1;AT13;AT130;92200;92217;1;1057;9;29;44;8;2;10;18;1;10;103;823;20150101
AT1;AT13;AT130;92200;92218;1;2947;65;61;46;49;32;22;14;8;9;329;2312;20150101
AT1;AT13;AT130;92200;92219;1;2827;165;94;52;72;42;77;47;9;23;434;1812;20150101
AT1;AT13;AT130;92200;92220;1;1520;47;69;28;15;14;13;16;3;1;238;1076;20150101
AT1;AT13;AT130;92200;92221;1;1182;19;19;30;21;14;5;12;0;9;122;931;20150101
AT1;AT13;AT130;92200;92222;1;2651;37;26;36;182;22;28;15;3;24;258;2020;20150101
AT1;AT13;AT130;92200;92223;1;2426;59;25;44;43;29;22;18;0;27;305;1854;20150101
AT1;AT13;AT130;92200;92224;1;2808;34;15;40;89;27;37;28;2;23;262;2251;20150101
AT1;AT13;AT130;92200;92225;1;989;9;2;17;4;6;6;3;1;4;72;865;20150101
AT1;AT13;AT130;92200;92226;1;1956;22;3;53;14;6;20;18;1;11;163;1645;20150101
AT1;AT13;AT130;92200;92227;1;3451;46;22;83;46;20;16;30;0;12;284;2892;20150101
AT1;AT13;AT130;92200;92228;1;1833;38;17;42;28;10;12;19;0;5;187;1475;20150101
AT1;AT13;AT130;92200;92229;1;1688;43;30;25;22;12;14;14;1;17;182;1328;20150101
AT1;AT13;AT130;92200;92230;1;10;1;0;0;0;1;0;0;0;0;1;7;20150101
AT1;AT13;AT130;92200;92231;1;757;17;36;25;18;7;10;9;3;6;122;504;20150101
AT1;AT13;AT130;92200;92232;1;2036;42;31;43;89;80;25;17;15;43;431;1220;20150101
AT1;AT13;AT130;92300;92301;1;1234;45;19;23;24;24;31;28;0;4;158;878;20150101
AT1;AT13;AT130;92300;92302;1;2394;151;54;48;60;80;58;67;13;9;299;1555;20150101
AT1;AT13;AT130;92300;92303;1;1748;38;18;27;18;21;10;14;3;1;163;1435;20150101
AT1;AT13;AT130;92300;92304;1;3607;102;173;53;67;148;31;31;8;23;428;2543;20150101
AT1;AT13;AT130;92300;92305;1;4340;122;177;53;109;94;45;34;2;27;493;3184;20150101
AT1;AT13;AT130;92300;92306;1;435;19;4;10;13;8;11;1;0;1;29;339;20150101
AT1;AT13;AT130;92300;92307;1;4625;164;182;104;80;108;71;45;3;17;522;3329;20150101
AT1;AT13;AT130;92300;92308;1;1886;51;63;50;34;19;28;16;6;2;173;1444;20150101
AT1;AT13;AT130;92300;92309;1;3260;70;76;65;46;56;29;68;0;17;315;2518;20150101
AT1;AT13;AT130;92300;92310;1;2402;89;67;44;26;41;24;11;1;13;193;1893;20150101
AT1;AT13;AT130;92300;92311;1;3706;108;90;123;56;73;34;58;8;18;397;2741;20150101
AT1;AT13;AT130;92300;92312;1;2624;94;68;70;49;23;38;23;0;18;267;1974;20150101
AT1;AT13;AT130;92300;92313;1;1936;19;13;62;18;13;10;7;0;5;129;1660;20150101
AT1;AT13;AT130;92300;92314;1;2290;33;24;94;26;14;16;19;0;3;195;1866;20150101
AT1;AT13;AT130;92300;92315;1;1086;9;6;55;20;2;7;7;0;0;90;890;20150101
AT1;AT13;AT130;92300;92316;1;1059;22;15;38;20;7;5;12;4;6;100;830;20150101
AT1;AT13;AT130;92300;92317;1;157;11;7;2;17;0;1;1;0;0;27;91;20150101
AT1;AT13;AT130;92300;92318;1;2581;68;90;38;58;32;21;19;4;6;186;2059;20150101
AT1;AT13;AT130;92300;92319;1;4395;64;91;88;85;55;35;37;5;6;337;3592;20150101
AT1;AT13;AT130;90100;90101;2;2066;44;14;105;46;9;27;33;12;69;413;1294;20160101
AT1;AT13;AT130;90100;90102;2;823;20;3;39;18;4;16;15;1;32;185;490;20160101
AT1;AT13;AT130;90100;90103;2;1051;34;8;48;21;7;17;19;0;67;227;603;20160101
AT1;AT13;AT130;90100;90104;2;780;15;4;45;13;3;14;13;0;23;154;496;20160101
AT1;AT13;AT130;90100;90105;2;1104;27;6;42;16;7;25;13;2;47;205;714;20160101
AT1;AT13;AT130;90100;90106;2;1400;22;10;53;20;16;20;11;5;33;258;952;20160101
AT1;AT13;AT130;90100;90107;2;1326;31;14;63;20;11;25;31;3;38;301;789;20160101
AT1;AT13;AT130;90200;90201;2;7430;387;384;181;258;199;148;104;27;163;1277;4302;20160101
AT1;AT13;AT130;90200;90202;2;5702;488;222;229;157;155;175;92;49;109;1069;2957;20160101
AT1;AT13;AT130;90200;90203;2;6711;325;151;341;135;110;122;95;35;83;1208;4106;20160101
AT1;AT13;AT130;90200;90204;2;7664;358;165;338;179;140;175;137;54;127;1445;4546;20160101
AT1;AT13;AT130;90200;90205;2;4668;231;92;207;120;62;91;78;43;98;1071;2575;20160101
AT1;AT13;AT130;90200;90206;2;3815;190;95;179;106;53;88;49;11;118;665;2261;20160101
AT1;AT13;AT130;90200;90207;2;6607;685;250;268;233;160;228;104;44;103;1438;3094;20160101
AT1;AT13;AT130;90200;90208;2;1333;55;26;26;22;14;25;15;21;15;209;905;20160101
AT1;AT13;AT130;90200;90209;2;8528;596;607;170;274;181;169;96;30;131;1229;5045;20160101
AT1;AT13;AT130;90300;90301;2;5928;215;87;330;137;93;118;92;39;74;1002;3741;20160101
AT1;AT13;AT130;90300;90302;2;4720;140;41;259;72;61;67;72;13;66;787;3142;20160101
AT1;AT13;AT130;90300;90303;2;3277;85;38;186;69;34;41;52;10;77;716;1969;20160101
AT1;AT13;AT130;90300;90304;2;5654;369;124;258;233;166;153;127;38;88;1276;2822;20160101
AT1;AT13;AT130;90300;90305;2;4284;192;72;200;115;95;98;73;25;67;729;2618;20160101
AT1;AT13;AT130;90300;90306;2;7986;406;289;253;211;176;182;110;24;84;1342;4909;20160101
AT1;AT13;AT130;90300;90307;2;2832;180;131;53;80;65;58;33;4;51;467;1710;20160101
AT1;AT13;AT130;90300;90308;2;980;24;6;57;14;6;16;24;1;4;127;701;20160101
AT1;AT13;AT130;90300;90309;2;4662;147;65;271;119;53;65;63;4;71;770;3034;20160101
AT1;AT13;AT130;90300;90310;2;4009;311;252;118;130;106;72;48;10;63;793;2106;20160101
AT1;AT13;AT130;90300;90311;2;2165;131;102;45;70;63;30;27;6;32;360;1299;20160101
AT1;AT13;AT130;90400;90401;2;1218;27;17;72;23;17;15;16;5;28;315;683;20160101
AT1;AT13;AT130;90400;90402;2;5542;199;105;352;129;63;123;98;29;166;1231;3047;20160101
AT1;AT13;AT130;90400;90403;2;6475;226;78;354;133;89;103;119;26;106;1231;4010;20160101
AT1;AT13;AT130;90400;90404;2;3693;160;82;181;80;72;79;68;25;47;666;2233;20160101
AT1;AT13;AT130;90500;90501;2;6024;255;114;293;145;115;128;104;32;55;983;3800;20160101
AT1;AT13;AT130;90500;90502;2;10004;798;532;340;322;277;241;162;87;100;2048;5097;20160101
AT1;AT13;AT130;90500;90503;2;8482;708;444;324;321;256;211;169;43;89;1659;4258;20160101
AT1;AT13;AT130;90500;90504;2;3295;163;71;177;110;80;101;60;10;34;578;1911;20160101
AT1;AT13;AT130;90600;90601;2;3853;97;60;251;91;60;47;64;3;51;710;2419;20160101
AT1;AT13;AT130;90600;90602;2;4915;198;129;263;162;82;106;81;9;51;972;2862;20160101
AT1;AT13;AT130;90600;90603;2;7435;282;144;404;185;109;122;119;37;77;1375;4581;20160101
AT1;AT13;AT130;90700;90701;2;2819;121;45;218;53;33;32;25;16;28;478;1770;20160101
AT1;AT13;AT130;90700;90702;2;1595;32;16;107;17;10;26;24;3;26;295;1039;20160101
AT1;AT13;AT130;90700;90703;2;2526;90;27;153;39;42;63;46;10;35;396;1625;20160101
AT1;AT13;AT130;90700;90704;2;5375;185;105;319;88;118;97;69;22;46;956;3370;20160101
AT1;AT13;AT130;90700;90705;2;4201;241;81;272;103;78;101;52;26;45;700;2502;20160101
AT1;AT13;AT130;90800;90801;2;2519;72;26;156;41;46;29;45;11;33;453;1607;20160101
AT1;AT13;AT130;90800;90802;2;6078;159;73;410;108;46;70;109;23;61;1041;3978;20160101
AT1;AT13;AT130;90800;90803;2;4037;147;68;260;85;46;63;80;32;56;667;2533;20160101
AT1;AT13;AT130;90900;90901;2;4574;217;75;234;101;85;93;89;17;56;827;2780;20160101
AT1;AT13;AT130;90900;90902;2;5745;204;57;334;117;61;54;95;28;105;1011;3679;20160101
AT1;AT13;AT130;90900;90903;2;2809;107;36;126;64;36;49;45;142;32;765;1407;20160101
AT1;AT13;AT130;90900;90904;2;4967;184;92;360;112;106;70;113;17;54;970;2889;20160101
AT1;AT13;AT130;90900;90905;2;2899;48;24;218;42;26;35;39;10;52;605;1800;20160101
AT1;AT13;AT130;90900;90906;2;1188;40;11;75;17;15;19;20;3;18;238;732;20160101
AT1;AT13;AT130;91000;91001;2;2284;161;142;53;77;92;50;40;8;12;430;1219;20160101
AT1;AT13;AT130;91000;91002;2;9882;995;1004;143;379;366;349;213;96;162;1871;4304;20160101
AT1;AT13;AT130;91000;91003;2;3726;380;298;54;127;143;91;69;11;32;575;1946;20160101
AT1;AT13;AT130;91000;91004;2;4448;501;404;89;142;161;169;109;113;75;1113;1572;20160101
AT1;AT13;AT130;91000;91005;2;9177;942;884;119;321;403;286;155;44;106;1622;4295;20160101
AT1;AT13;AT130;91000;91006;2;6466;664;700;105;225;396;229;130;48;66;1445;2458;20160101
AT1;AT13;AT130;91000;91007;2;6614;592;390;107;184;274;162;111;35;87;1074;3598;20160101
AT1;AT13;AT130;91000;91008;2;4913;459;413;69;172;247;181;78;22;55;944;2273;20160101
AT1;AT13;AT130;91000;91009;2;2449;189;166;24;56;99;55;32;2;24;310;1492;20160101
AT1;AT13;AT130;91000;91010;2;9261;743;845;126;221;366;169;84;29;104;1367;5207;20160101
AT1;AT13;AT130;91000;91011;2;4683;233;473;41;67;78;49;31;13;68;603;3027;20160101
AT1;AT13;AT130;91000;91012;2;1308;44;36;27;39;46;24;20;4;14;249;805;20160101
AT1;AT13;AT130;91000;91013;2;2759;191;94;45;26;54;29;27;0;10;230;2053;20160101
AT1;AT13;AT130;91000;91014;2;2247;113;69;41;28;32;18;18;0;8;187;1733;20160101
AT1;AT13;AT130;91000;91015;2;3405;169;129;56;91;130;39;29;7;15;377;2363;20160101
AT1;AT13;AT130;91000;91016;2;3104;84;53;57;36;41;28;37;4;24;274;2466;20160101
AT1;AT13;AT130;91000;91017;2;457;6;5;7;0;1;9;2;0;1;17;409;20160101
AT1;AT13;AT130;91000;91018;2;2308;53;18;38;48;38;23;25;5;18;154;1888;20160101
AT1;AT13;AT130;91000;91019;2;1428;46;23;25;26;19;21;20;6;4;119;1119;20160101
AT1;AT13;AT130;91000;91020;2;5276;200;392;68;98;61;76;44;4;29;442;3862;20160101
AT1;AT13;AT130;91000;91021;2;3449;93;133;63;88;44;25;31;1;8;301;2662;20160101
AT1;AT13;AT130;91000;91022;2;3516;294;187;97;163;146;145;73;44;44;781;1542;20160101
AT1;AT13;AT130;91000;91023;2;5264;448;462;86;145;201;147;71;18;43;830;2813;20160101
AT1;AT13;AT130;91100;91101;2;1097;29;45;46;25;13;16;17;3;35;283;585;20160101
AT1;AT13;AT130;91100;91102;2;8202;651;520;119;242;263;246;111;27;101;1305;4617;20160101
AT1;AT13;AT130;91100;91103;2;8270;711;645;145;308;296;252;147;44;71;1465;4186;20160101
AT1;AT13;AT130;91100;91104;2;2273;188;129;23;71;85;44;32;18;8;373;1302;20160101
AT1;AT13;AT130;91100;91105;2;5933;317;296;102;178;182;102;58;8;26;625;4039;20160101
AT1;AT13;AT130;91100;91106;2;155;11;5;0;1;3;1;2;0;1;10;121;20160101
AT1;AT13;AT130;91100;91107;2;3543;171;197;56;91;60;65;29;5;23;344;2502;20160101
AT1;AT13;AT130;91100;91108;2;469;4;4;4;7;8;2;5;0;0;30;405;20160101
AT1;AT13;AT130;91100;91109;2;1298;43;12;24;39;24;63;12;0;0;113;968;20160101
AT1;AT13;AT130;91100;91110;2;13536;616;808;197;337;387;297;141;16;60;1367;9310;20160101
AT1;AT13;AT130;91100;91111;2;2386;81;98;18;54;52;76;45;152;63;462;1285;20160101
AT1;AT13;AT130;91100;91112;2;175;7;2;2;0;3;20;1;0;0;3;137;20160101
AT1;AT13;AT130;91100;91113;2;2348;85;67;51;81;47;46;31;0;11;309;1620;20160101
AT1;AT13;AT130;91200;91201;2;2141;186;119;64;76;89;64;61;17;18;402;1045;20160101
AT1;AT13;AT130;91200;91202;2;9032;920;560;183;400;352;222;139;48;54;1539;4615;20160101
AT1;AT13;AT130;91200;91203;2;2629;259;261;30;69;84;64;16;1;34;418;1393;20160101
AT1;AT13;AT130;91200;91204;2;4802;400;255;127;182;156;169;114;53;54;923;2369;20160101
AT1;AT13;AT130;91200;91205;2;4440;313;244;109;138;158;93;76;29;42;749;2489;20160101
AT1;AT13;AT130;91200;91206;2;4783;403;153;186;178;159;114;93;33;54;814;2596;20160101
AT1;AT13;AT130;91200;91207;2;3563;204;186;74;83;73;65;26;8;35;509;2300;20160101
AT1;AT13;AT130;91200;91208;2;2220;192;96;39;77;102;39;36;10;17;353;1259;20160101
AT1;AT13;AT130;91200;91209;2;4229;277;437;37;94;107;54;24;10;34;775;2380;20160101
AT1;AT13;AT130;91200;91210;2;5349;229;184;100;153;190;105;145;31;25;693;3494;20160101
AT1;AT13;AT130;91200;91211;2;5124;157;88;152;89;65;59;73;16;18;566;3841;20160101
AT1;AT13;AT130;91300;91301;2;254;8;1;22;2;2;5;6;0;5;28;175;20160101
AT1;AT13;AT130;91300;91302;2;3356;54;26;258;72;17;28;51;7;44;435;2364;20160101
AT1;AT13;AT130;91300;91303;2;5079;134;43;240;128;52;74;174;17;46;768;3403;20160101
AT1;AT13;AT130;91300;91304;2;5514;71;41;262;127;44;67;91;16;46;656;4093;20160101
AT1;AT13;AT130;91300;91305;2;2431;64;9;105;55;22;26;25;2;28;280;1815;20160101
AT1;AT13;AT130;91300;91306;2;1370;31;3;68;26;12;11;18;5;8;180;1008;20160101
AT1;AT13;AT130;91300;91307;2;1744;67;37;38;32;40;24;30;1;24;211;1240;20160101
AT1;AT13;AT130;91300;91308;2;3778;76;28;132;58;33;40;65;21;35;442;2848;20160101
AT1;AT13;AT130;91300;91309;2;2771;109;46;62;50;33;33;26;46;18;474;1874;20160101
AT1;AT13;AT130;91300;91310;2;122;0;0;3;1;5;1;0;0;1;11;100;20160101
AT1;AT13;AT130;91300;91311;2;2225;9;1;98;29;5;9;14;6;14;189;1851;20160101
AT1;AT13;AT130;91400;91401;2;3854;276;109;123;115;98;67;66;10;23;550;2417;20160101
AT1;AT13;AT130;91400;91402;2;4426;514;262;140;204;182;145;93;24;41;730;2091;20160101
AT1;AT13;AT130;91400;91403;2;4940;253;86;203;142;99;72;94;28;42;688;3233;20160101
AT1;AT13;AT130;91400;91404;2;10582;761;372;226;384;335;236;163;55;72;1388;6590;20160101
AT1;AT13;AT130;91400;91405;2;2229;81;45;53;37;45;27;12;11;11;185;1722;20160101
